What%20was%20the%20bloodiest%20single-day%20battle%20during%20the%20American%20Civil%20War%3F,The%20Battle%20of%20Antietam
Which%20Nazi%20General%20was%20known%20as%20the%20%22Desert%20Fox%22%3F,Erwin%20Rommel
When%20was%20the%20Grand%20Patriotic%20War%20in%20the%20USSR%20concluded%3F,May%209th%2C%201945
In%20what%20dialogue%20did%20Socrates%20defend%20himself%20to%20the%20court%20of%20Athens%3F%20,The%20Apology
Who%20rode%20on%20horseback%20to%20warn%20the%20Minutemen%20that%20the%20British%20were%20coming%20during%20the%20U.S.%20Revolutionary%20War%3F,Paul%20Revere
When%20did%20the%20Battle%20of%20the%20Bulge%20end%3F,January%2025%2C%201945
Which%20king%20was%20killed%20at%20the%20Battle%20of%20Bosworth%20Field%20in%201485%3F%20,Richard%20III
When%20did%20Lithuania%20declare%20independence%20from%20the%20Soviet%20Union%3F,March%2011th%2C%201990
Who%20crowned%20Charlemagne%20as%20Holy%20Roman%20Emperor%20on%20Christmas%20Day%20in%20800%3F,Pope%20Leo%20III
Which%20building%20was%20set%20aflame%20on%20August%2024th%2C%201812%3F,The%20White%20House
Which%20of%20the%20following%20snipers%20has%20the%20highest%20amount%20of%20confirmed%20kills%3F,Simo%20H%C3%A4yh%C3%A4
Former%20United%20States%20Presidents%20John%20Adams%20and%20Thomas%20Jefferson%20died%20within%20hours%20of%20each%20other.,True
When%20did%20the%20Crisis%20of%20the%20Third%20Century%20begin%3F,235%20AD
In%201845%2C%20a%20series%20of%20wars%20named%20after%20which%20indigenous%20people%20began%20in%20New%20Zealand%3F,M%C4%81ori
Which%20country%20was%20Josef%20Stalin%20born%20in%3F,Georgia
Who%20was%20the%20Prime%20Minister%20of%20Japan%20when%20Japan%20declared%20war%20on%20the%20US%3F,Hideki%20Tojo
Which%20famous%20military%20commander%20marched%20an%20army%2C%20which%20included%20war%20elephants%2C%20over%20the%20Alps%20during%20the%20Second%20Punic%20War%3F,Hannibal
How%20many%20sonatas%20did%20Ludwig%20van%20Beethoven%20write%3F,32
Who%20assassinated%20Archduke%20Franz%20Ferdinand%3F,Gavrilo%20Princip
Which%20countries%20participated%20in%20the%20Lobster%20War%3F,France%20and%20Brazil
Which%20of%20the%20following%20ancient%20Near%20Eastern%20peoples%20still%20exists%20as%20a%20modern%20ethnic%20group%3F,Assyrians
Who%20was%20the%20first%20man%20to%20travel%20into%20outer%20space%20twice%3F,Gus%20Grissom
What%20was%20Genghis%20Khan%27s%20real%20name%3F,Tem%C3%BCjin
United%20States%20President%20Ronald%20Reagan%20was%20the%20first%20president%20to%20appoint%20a%20woman%20to%20the%20Supreme%20Court.%20,True
In%20which%20year%20did%20the%20Invasion%20of%20Kuwait%20by%20Iraq%20occur%3F,1990
All%20of%20the%20following%20are%20names%20of%20the%20Seven%20Warring%20States%20EXCEPT%3A,Zhai%20%28%E7%BF%9F%29
In%20addition%20to%20his%20career%20as%20an%20astrologer%20and%20%22prophet%22%2C%20Nostradamus%20published%20a%201555%20treatise%20that%20included%20a%20section%20on%20what%3F,Making%20jams%20and%20jellies
The%20Herero%20genocide%20was%20perpetrated%20in%20Africa%20by%20which%20of%20the%20following%20colonial%20nations%3F,Germany
The%20Tsar%20Bomba%2C%20the%20most%20powerful%20nuclear%20bomb%20ever%20tested%2C%20had%20a%20yield%20of%2050%20megatons%20but%20theoretically%20had%20a%20maximum%20yield%20of%20how%20much%3F,100%20Megatons
Who%20led%20the%20Communist%20Revolution%20of%20Russia%3F,Vladimir%20Lenin
In%20what%20year%20did%20the%20Great%20Northern%20War%2C%20between%20Russia%20and%20Sweden%2C%20end%3F,1721
During%20the%20Roman%20Triumvirate%20of%2042%20BCE%2C%20what%20region%20of%20the%20Roman%20Republic%20was%20given%20to%20Lepidus%3F,Hispania%20
In%201720%2C%20England%20was%20in%20massive%20debt%20and%20became%20involved%20in%20the%20South%20Sea%20Bubble.%20Who%20was%20the%20main%20mastermind%20behind%20it%3F,John%20Blunt
%22I%20disapprove%20of%20what%20you%20say%2C%20but%20I%20will%20defend%20to%20the%20death%20your%20right%20to%20say%20it%22%20is%20a%20quote%20from%20French%20philosopher%20Voltaire.,False
The%20seed%20drill%20was%20invented%20by%20which%20British%20inventor%3F,Jethro%20Tull
On%20which%20day%20did%20construction%20start%20on%20%22The%20Pentagon%22%2C%20the%20headquarters%20for%20the%20United%20States%20Department%20of%20Defense%3F,September%2011%2C%201941
The%20Tiananmen%20Square%20protests%20of%201989%20were%20held%20in%20Hong%20Kong.,False
In%20what%20year%20was%20the%20M1911%20pistol%20designed%3F,1911
What%20year%20did%20the%20Battle%20of%20Agincourt%20take%20place%3F,1415
The%20idea%20of%20Socialism%20was%20articulated%20and%20advanced%20by%20whom%3F,Karl%20Marx
Joseph%20Smith%20was%20the%20founder%20of%20what%20religion%3F,Mormonism
On%20what%20street%20did%20the%201666%20Great%20Fire%20of%20London%20start%3F,Pudding%20Lane
Which%20of%20the%20following%20Presidents%20of%20the%20United%20States%20was%20assassinated%3F,William%20McKinley
What%20was%20the%20total%20length%20of%20the%20Titanic%3F,882%20ft%20%7C%20268.8%20m
What%20age%20was%20King%20Henry%20V%20when%20he%20died%3F,35
Martin%20Luther%20King%20Jr.%20and%20Anne%20Frank%20were%20born%20the%20same%20year.%20,True
What%20country%20joined%20the%20EU%20in%202013%3F,Croatia
The%20Korean%20War%20ended%20in%201953%20without%20any%20ceasefire.,False
In%201453%2C%20which%20important%20city%20fell%3F,Constantinople
How%20long%20did%20World%20War%20II%20last%3F,6%20years
What%20year%20did%20the%20Boxing%20Day%20earthquake%20%26%20tsunami%20occur%20in%20the%20Indian%20Ocean%3F,2004
What%20is%20the%20mnemonic%20device%20for%20remembering%20the%20fates%20of%20the%20wives%20of%20Henry%20VIII%3F,Divorced%2C%20Beheaded%2C%20Died%2C%20Divorced%2C%20Beheaded%2C%20Survived
What%20nationality%20was%20sultan%20Saladin%3F,Kurdish
Which%20of%20the%20following%20physicists%20did%20NOT%20work%20on%20the%20Manhattan%20project%3F,Murray%20Gell-Mann
The%20French%20Kingdom%20helped%20the%20United%20States%20gain%20their%20independence%20over%20Great%20Britain%20during%20the%20Revolutionary%20War.,True
What%20did%20the%20first%20vending%20machines%20in%20the%20early%201880%27s%20dispense%3F,Post%20cards
The%20main%20objective%20of%20the%20German%20operation%20%22Case%20Blue%22%20during%20World%20War%20II%20was%20originally%20to%20capture%20what%3F,Caucasus
The%20pantheon%20in%20Rome%20was%20used%20to%20worship%20what%20god%3F,Any%20god%20they%20wanted
Who%20was%20the%20first%20prime%20minister%20of%20Canada%3F,John%20Macdonald
When%20did%20the%20British%20hand-over%20sovereignty%20of%20Hong%20Kong%20back%20to%20China%3F,1997
Which%20English%20king%20was%20married%20to%20Eleanor%20of%20Aquitaine%3F,Henry%20II
What%20was%20the%20original%20name%20of%20New%20York%20City%3F,New%20Amsterdam
Before%20the%20American%20colonies%20switched%20to%20the%20Gregorian%20calendar%20in%201752%2C%20on%20what%20date%20did%20their%20new%20year%20start%3F,March%2025th
Spain%20was%20formed%20in%201469%20with%20the%20marriage%20of%20Isabella%20I%20of%20Castile%20and%20Ferdinand%20II%20of%20what%20other%20Iberian%20kingdom%3F,Aragon
Who%20was%20the%20President%20of%20the%20United%20States%20during%20the%20signing%20of%20the%20Gadsden%20Purchase%3F,Franklin%20Pierce
